Open,High,Low,Close,Volume,Dividends,Stock Splits,timestamp
110736.8828125,110736.8828125,110736.8828125,110736.8828125,811008,0.0,0.0,
110751.171875,110751.171875,110751.171875,110751.171875,1036288,0.0,0.0,
110768.1640625,110768.1640625,110768.1640625,110768.1640625,0,0.0,0.0,
110756.8203125,110756.8203125,110756.8203125,110756.8203125,647168,0.0,0.0,
110758.6171875,110758.6171875,110758.6171875,110758.6171875,954368,0.0,0.0,
110757.1328125,110757.1328125,110757.1328125,110757.1328125,0,0.0,0.0,
110749.1796875,110749.1796875,110749.1796875,110749.1796875,0,0.0,0.0,
110750.1796875,110750.1796875,110750.1796875,110750.1796875,64634880,0.0,0.0,
110740.625,110740.625,110740.625,110740.625,0,0.0,0.0,
110724.75,110724.75,110724.75,110724.75,0,0.0,0.0,
110730.71875,110730.71875,110730.71875,110730.71875,5918720,0.0,0.0,
110715.15625,110715.15625,110715.15625,110715.15625,0,0.0,0.0,
110742.609375,110742.609375,110742.609375,110742.609375,0,0.0,0.0,
110747.7890625,110747.7890625,110747.7890625,110747.7890625,0,0.0,0.0,
110746.03125,110746.03125,110746.03125,110746.03125,127328256,0.0,0.0,
110730.8828125,110730.8828125,110730.8828125,110730.8828125,19222528,0.0,0.0,
110733.1484375,110733.1484375,110733.1484375,110733.1484375,0,0.0,0.0,
110744.03125,110744.03125,110744.03125,110744.03125,0,0.0,0.0,
110750.125,110750.125,110750.125,110750.125,2981888,0.0,0.0,
110744.546875,110744.546875,110744.546875,110744.546875,0,0.0,0.0,
110746.9296875,110746.9296875,110746.9296875,110746.9296875,3747840,0.0,0.0,
110740.265625,110740.265625,110740.265625,110740.265625,0,0.0,0.0,
110739.9453125,110739.9453125,110739.9453125,110739.9453125,0,0.0,0.0,
110639.8046875,110639.8046875,110639.8046875,110639.8046875,14667776,0.0,0.0,
110629.7109375,110629.7109375,110629.7109375,110629.7109375,0,0.0,0.0,
110627.1640625,110627.1640625,110627.1640625,110627.1640625,0,0.0,0.0,
110623.5078125,110623.5078125,110623.5078125,110623.5078125,90374144,0.0,0.0,
110636.046875,110636.046875,110636.046875,110636.046875,0,0.0,0.0,
110645.2734375,110645.2734375,110645.2734375,110645.2734375,0,0.0,0.0,
110645.4921875,110645.4921875,110645.4921875,110645.4921875,0,0.0,0.0,
110646.421875,110646.421875,110646.421875,110646.421875,0,0.0,0.0,
110657.28125,110657.28125,110657.28125,110657.28125,3571712,0.0,0.0,
110659.984375,110659.984375,110659.984375,110659.984375,0,0.0,0.0,
110650.7890625,110650.7890625,110650.7890625,110650.7890625,0,0.0,0.0,
110649.296875,110649.296875,110649.296875,110649.296875,0,0.0,0.0,
110652.1640625,110652.1640625,110652.1640625,110652.1640625,0,0.0,0.0,
110644.34375,110644.34375,110644.34375,110644.34375,0,0.0,0.0,
110647.2734375,110647.2734375,110647.2734375,110647.2734375,990978048,0.0,0.0,
110608.203125,110608.203125,110608.203125,110608.203125,1261568,0.0,0.0,
110624.7578125,110624.7578125,110624.7578125,110624.7578125,0,0.0,0.0,
110639.4765625,110639.4765625,110639.4765625,110639.4765625,0,0.0,0.0,
110640.46875,110640.46875,110640.46875,110640.46875,0,0.0,0.0,
110648.6171875,110648.6171875,110648.6171875,110648.6171875,890208256,0.0,0.0,
110656.890625,110656.890625,110656.890625,110656.890625,0,0.0,0.0,
110665.0078125,110665.0078125,110665.0078125,110665.0078125,3002368,0.0,0.0,
110646.953125,110646.953125,110646.953125,110646.953125,908394496,0.0,0.0,
110635.5,110635.5,110635.5,110635.5,0,0.0,0.0,
110658.6015625,110658.6015625,110658.6015625,110658.6015625,0,0.0,0.0,
110660.9453125,110660.9453125,110660.9453125,110660.9453125,879734784,0.0,0.0,
110665.1484375,110665.1484375,110665.1484375,110665.1484375,16797696,0.0,0.0,
110679.1328125,110679.1328125,110679.1328125,110679.1328125,0,0.0,0.0,
110663.765625,110663.765625,110663.765625,110663.765625,0,0.0,0.0,
110649.734375,110649.734375,110649.734375,110649.734375,0,0.0,0.0,
110627.625,110627.625,110627.625,110627.625,865501184,0.0,0.0,
110611.765625,110611.765625,110611.765625,110611.765625,0,0.0,0.0,
110594.03125,110594.03125,110594.03125,110594.03125,0,0.0,0.0,
110574.765625,110574.765625,110574.765625,110574.765625,876720128,0.0,0.0,
110599.203125,110599.203125,110599.203125,110599.203125,0,0.0,0.0,
110621.796875,110621.796875,110621.796875,110621.796875,0,0.0,0.0,
110579.2109375,110579.2109375,110579.2109375,110579.2109375,3833856,0.0,0.0,
110623.46875,110623.46875,110623.46875,110623.46875,0,0.0,0.0,
110624.3828125,110624.3828125,110624.3828125,110624.3828125,0,0.0,0.0,
110648.9140625,110648.9140625,110648.9140625,110648.9140625,0,0.0,0.0,
110666.9375,110666.9375,110666.9375,110666.9375,0,0.0,0.0,
110681.2109375,110681.2109375,110681.2109375,110681.2109375,3506176,0.0,0.0,
110679.546875,110679.546875,110679.546875,110679.546875,0,0.0,0.0,
110699.671875,110699.671875,110699.671875,110699.671875,0,0.0,0.0,
110685.3671875,110685.3671875,110685.3671875,110685.3671875,34017280,0.0,0.0,
110696.0546875,110696.0546875,110696.0546875,110696.0546875,0,0.0,0.0,
110708.484375,110708.484375,110708.484375,110708.484375,106496,0.0,0.0,
110713.9375,110713.9375,110713.9375,110713.9375,0,0.0,0.0,
110698.75,110698.75,110698.75,110698.75,855175168,0.0,0.0,
110722.3125,110722.3125,110722.3125,110722.3125,0,0.0,0.0,
110719.75,110719.75,110719.75,110719.75,0,0.0,0.0,
110785.3984375,110785.3984375,110785.3984375,110785.3984375,0,0.0,0.0,
110799.328125,110799.328125,110799.328125,110799.328125,44613632,0.0,0.0,
110813.671875,110813.671875,110813.671875,110813.671875,0,0.0,0.0,
110795.1328125,110795.1328125,110795.1328125,110795.1328125,0,0.0,0.0,
110801.3671875,110801.3671875,110801.3671875,110801.3671875,0,0.0,0.0,
110803.3671875,110803.3671875,110803.3671875,110803.3671875,0,0.0,0.0,
110817.640625,110817.640625,110817.640625,110817.640625,46465024,0.0,0.0,
110819.25,110819.25,110819.25,110819.25,0,0.0,0.0,
110824.2421875,110824.2421875,110824.2421875,110824.2421875,28372992,0.0,0.0,
110811.6015625,110811.6015625,110811.6015625,110811.6015625,0,0.0,0.0,
110781.0,110781.0,110781.0,110781.0,0,0.0,0.0,
110802.421875,110802.421875,110802.421875,110802.421875,0,0.0,0.0,
110780.4375,110780.4375,110780.4375,110780.4375,0,0.0,0.0,
110777.3046875,110777.3046875,110777.3046875,110777.3046875,0,0.0,0.0,
110797.46875,110797.46875,110797.46875,110797.46875,9031680,0.0,0.0,
110791.0546875,110791.0546875,110791.0546875,110791.0546875,0,0.0,0.0,
110788.8203125,110788.8203125,110788.8203125,110788.8203125,0,0.0,0.0,
110794.078125,110794.078125,110794.078125,110794.078125,3035136,0.0,0.0,
110797.7578125,110797.7578125,110797.7578125,110797.7578125,0,0.0,0.0,
110787.890625,110787.890625,110787.890625,110787.890625,1216512,0.0,0.0,
110780.65625,110780.65625,110780.65625,110780.65625,852660224,0.0,0.0,
110778.7578125,110778.7578125,110778.7578125,110778.7578125,0,0.0,0.0,
110774.2421875,110774.2421875,110774.2421875,110774.2421875,30871552,0.0,0.0,
110768.015625,110768.015625,110768.015625,110768.015625,0,0.0,0.0,
110768.3125,110768.3125,110768.3125,110768.3125,0,0.0,0.0,
110772.3671875,110772.3671875,110772.3671875,110772.3671875,0,0.0,0.0,
110770.59375,110770.59375,110770.59375,110770.59375,43696128,0.0,0.0,
110771.5390625,110771.5390625,110771.5390625,110771.5390625,0,0.0,0.0,
110755.9375,110755.9375,110755.9375,110755.9375,0,0.0,0.0,
110804.953125,110804.953125,110804.953125,110804.953125,3162112,0.0,0.0,
110809.796875,110809.796875,110809.796875,110809.796875,32452608,0.0,0.0,
110834.65625,110834.65625,110834.65625,110834.65625,23609344,0.0,0.0,
110830.25,110830.25,110830.25,110830.25,143360,0.0,0.0,
110832.75,110832.75,110832.75,110832.75,0,0.0,0.0,
110834.84375,110834.84375,110834.84375,110834.84375,0,0.0,0.0,
110842.390625,110842.390625,110842.390625,110842.390625,0,0.0,0.0,
110834.1484375,110834.1484375,110834.1484375,110834.1484375,0,0.0,0.0,
110844.1015625,110844.1015625,110844.1015625,110844.1015625,18251776,0.0,0.0,
110841.5234375,110841.5234375,110841.5234375,110841.5234375,0,0.0,0.0,
110830.125,110830.125,110830.125,110830.125,6213632,0.0,0.0,
110814.671875,110814.671875,110814.671875,110814.671875,0,0.0,0.0,
110790.8125,110790.8125,110790.8125,110790.8125,0,0.0,0.0,
110782.75,110782.75,110782.75,110782.75,10833920,0.0,0.0,
110787.9609375,110787.9609375,110787.9609375,110787.9609375,3604480,0.0,0.0,
110787.359375,110787.359375,110787.359375,110787.359375,0,0.0,0.0,
110782.7734375,110782.7734375,110782.7734375,110782.7734375,0,0.0,0.0,
110796.3671875,110796.3671875,110796.3671875,110796.3671875,6008832,0.0,0.0,
110805.8046875,110805.8046875,110805.8046875,110805.8046875,0,0.0,0.0,
110774.15625,110774.15625,110774.15625,110774.15625,0,0.0,0.0,
110813.3046875,110813.3046875,110813.3046875,110813.3046875,0,0.0,0.0,
110817.0859375,110817.0859375,110817.0859375,110817.0859375,0,0.0,0.0,
110816.9453125,110816.9453125,110816.9453125,110816.9453125,7700480,0.0,0.0,
110830.5546875,110830.5546875,110830.5546875,110830.5546875,0,0.0,0.0,
110830.3359375,110830.3359375,110830.3359375,110830.3359375,0,0.0,0.0,
110842.890625,110842.890625,110842.890625,110842.890625,0,0.0,0.0,
110856.578125,110856.578125,110856.578125,110856.578125,0,0.0,0.0,
110858.171875,110858.171875,110858.171875,110858.171875,0,0.0,0.0,
110855.03125,110855.03125,110855.03125,110855.03125,0,0.0,0.0,
110854.9140625,110854.9140625,110854.9140625,110854.9140625,1638400,0.0,0.0,
110842.3125,110842.3125,110842.3125,110842.3125,909479936,0.0,0.0,
110843.109375,110843.109375,110843.109375,110843.109375,2658304,0.0,0.0,
110866.25,110866.25,110866.25,110866.25,0,0.0,0.0,
110861.7890625,110861.7890625,110861.7890625,110861.7890625,0,0.0,0.0,
110864.25,110864.25,110864.25,110864.25,0,0.0,0.0,
110881.46875,110881.46875,110881.46875,110881.46875,15699968,0.0,0.0,
110893.34375,110893.34375,110893.34375,110893.34375,0,0.0,0.0,
110877.3046875,110877.3046875,110877.3046875,110877.3046875,1007616,0.0,0.0,
110893.546875,110893.546875,110893.546875,110893.546875,856064,0.0,0.0,
110889.0390625,110889.0390625,110889.0390625,110889.0390625,0,0.0,0.0,
110910.296875,110910.296875,110910.296875,110910.296875,0,0.0,0.0,
110897.5703125,110897.5703125,110897.5703125,110897.5703125,0,0.0,0.0,
110878.578125,110878.578125,110878.578125,110878.578125,0,0.0,0.0,
110888.2734375,110888.2734375,110888.2734375,110888.2734375,581632,0.0,0.0,
110891.8515625,110891.8515625,110891.8515625,110891.8515625,14774272,0.0,0.0,
110882.8828125,110882.8828125,110882.8828125,110882.8828125,5304320,0.0,0.0,
110875.328125,110875.328125,110875.328125,110875.328125,10481664,0.0,0.0,
110878.3359375,110878.3359375,110878.3359375,110878.3359375,0,0.0,0.0,
110885.25,110885.25,110885.25,110885.25,0,0.0,0.0,
110884.78125,110884.78125,110884.78125,110884.78125,0,0.0,0.0,
110896.5546875,110896.5546875,110896.5546875,110896.5546875,5738496,0.0,0.0,
110880.1796875,110880.1796875,110880.1796875,110880.1796875,0,0.0,0.0,
110835.9375,110835.9375,110835.9375,110835.9375,0,0.0,0.0,
110858.3671875,110858.3671875,110858.3671875,110858.3671875,1822720,0.0,0.0,
110842.296875,110842.296875,110842.296875,110842.296875,0,0.0,0.0,
110863.34375,110863.34375,110863.34375,110863.34375,0,0.0,0.0,
110850.453125,110850.453125,110850.453125,110850.453125,18165760,0.0,0.0,
110852.8125,110852.8125,110852.8125,110852.8125,0,0.0,0.0,
110842.765625,110842.765625,110842.765625,110842.765625,8278016,0.0,0.0,
110794.046875,110794.046875,110794.046875,110794.046875,30969856,0.0,0.0,
110803.09375,110803.09375,110803.09375,110803.09375,0,0.0,0.0,
110818.4375,110818.4375,110818.4375,110818.4375,0,0.0,0.0,
110811.875,110811.875,110811.875,110811.875,0,0.0,0.0,
110787.7890625,110787.7890625,110787.7890625,110787.7890625,0,0.0,0.0,
110787.5390625,110787.5390625,110787.5390625,110787.5390625,0,0.0,0.0,
110792.21875,110792.21875,110792.21875,110792.21875,898932736,0.0,0.0,
110784.65625,110784.65625,110784.65625,110784.65625,0,0.0,0.0,
110791.453125,110791.453125,110791.453125,110791.453125,0,0.0,0.0,
110810.1640625,110810.1640625,110810.1640625,110810.1640625,0,0.0,0.0,
110791.8125,110791.8125,110791.8125,110791.8125,0,0.0,0.0,
110767.1484375,110767.1484375,110767.1484375,110767.1484375,0,0.0,0.0,
110762.171875,110762.171875,110762.171875,110762.171875,0,0.0,0.0,
110736.7109375,110736.7109375,110736.7109375,110736.7109375,0,0.0,0.0,
110750.6171875,110750.6171875,110750.6171875,110750.6171875,0,0.0,0.0,
110751.0234375,110751.0234375,110751.0234375,110751.0234375,0,0.0,0.0,
110744.7265625,110744.7265625,110744.7265625,110744.7265625,0,0.0,0.0,
110756.1953125,110756.1953125,110756.1953125,110756.1953125,0,0.0,0.0,
110757.3828125,110757.3828125,110757.3828125,110757.3828125,0,0.0,0.0,
110759.53125,110759.53125,110759.53125,110759.53125,869736448,0.0,0.0,
110767.484375,110767.484375,110767.484375,110767.484375,0,0.0,0.0,
110772.2109375,110772.2109375,110772.2109375,110772.2109375,1798144,0.0,0.0,
110820.890625,110820.890625,110820.890625,110820.890625,0,0.0,0.0,
110814.375,110814.375,110814.375,110814.375,0,0.0,0.0,
110818.75,110818.75,110818.75,110818.75,856064,0.0,0.0,
110819.09375,110819.09375,110819.09375,110819.09375,0,0.0,0.0,
110824.2890625,110824.2890625,110824.2890625,110824.2890625,7454720,0.0,0.0,
110847.2578125,110847.2578125,110847.2578125,110847.2578125,0,0.0,0.0,
110857.2109375,110857.2109375,110857.2109375,110857.2109375,208896,0.0,0.0,
110877.9140625,110877.9140625,110877.9140625,110877.9140625,0,0.0,0.0,
110864.875,110864.875,110864.875,110864.875,0,0.0,0.0,
110856.6328125,110856.6328125,110856.6328125,110856.6328125,0,0.0,0.0,
110869.1328125,110869.1328125,110869.1328125,110869.1328125,915316736,0.0,0.0,
110871.1796875,110871.1796875,110871.1796875,110871.1796875,0,0.0,0.0,
111011.5703125,111011.5703125,111011.5703125,111011.5703125,0,0.0,0.0,
111026.1875,111026.1875,111026.1875,111026.1875,0,0.0,0.0,
111086.7578125,111086.7578125,111086.7578125,111086.7578125,20488192,0.0,0.0,
111099.1328125,111099.1328125,111099.1328125,111099.1328125,989671424,0.0,0.0,
111083.5390625,111083.5390625,111083.5390625,111083.5390625,0,0.0,0.0,
111106.109375,111106.109375,111106.109375,111106.109375,47267840,0.0,0.0,
111091.796875,111091.796875,111091.796875,111091.796875,0,0.0,0.0,
111104.4453125,111104.4453125,111104.4453125,111104.4453125,0,0.0,0.0,
111087.140625,111087.140625,111087.140625,111087.140625,29945856,0.0,0.0,
111087.9921875,111087.9921875,111087.9921875,111087.9921875,0,0.0,0.0,
111098.9609375,111098.9609375,111098.9609375,111098.9609375,4063232,0.0,0.0,
111123.390625,111123.390625,111123.390625,111123.390625,0,0.0,0.0,
111137.484375,111137.484375,111137.484375,111137.484375,1892352,0.0,0.0,
111168.21875,111168.21875,111168.21875,111168.21875,14761984,0.0,0.0,
111174.1328125,111174.1328125,111174.1328125,111174.1328125,0,0.0,0.0,
111184.453125,111184.453125,111184.453125,111184.453125,0,0.0,0.0,
111171.2734375,111171.2734375,111171.2734375,111171.2734375,143941632,0.0,0.0,
111165.328125,111165.328125,111165.328125,111165.328125,0,0.0,0.0,
111181.3828125,111181.3828125,111181.3828125,111181.3828125,0,0.0,0.0,
111192.7578125,111192.7578125,111192.7578125,111192.7578125,21913600,0.0,0.0,
111154.4296875,111154.4296875,111154.4296875,111154.4296875,0,0.0,0.0,
111152.6015625,111152.6015625,111152.6015625,111152.6015625,360448,0.0,0.0,
111145.28125,111145.28125,111145.28125,111145.28125,0,0.0,0.0,
111149.4296875,111149.4296875,111149.4296875,111149.4296875,36130816,0.0,0.0,
111140.140625,111140.140625,111140.140625,111140.140625,1519616,0.0,0.0,
111132.765625,111132.765625,111132.765625,111132.765625,0,0.0,0.0,
111120.6796875,111120.6796875,111120.6796875,111120.6796875,0,0.0,0.0,
111123.84375,111123.84375,111123.84375,111123.84375,909402112,0.0,0.0,
111141.796875,111141.796875,111141.796875,111141.796875,0,0.0,0.0,
111137.1796875,111137.1796875,111137.1796875,111137.1796875,0,0.0,0.0,
111144.0,111144.0,111144.0,111144.0,0,0.0,0.0,
111141.921875,111141.921875,111141.921875,111141.921875,14241792,0.0,0.0,
111141.2421875,111141.2421875,111141.2421875,111141.2421875,12488704,0.0,0.0,
111161.9765625,111161.9765625,111161.9765625,111161.9765625,30543872,0.0,0.0,
111158.640625,111158.640625,111158.640625,111158.640625,13312000,0.0,0.0,
111184.4921875,111184.4921875,111184.4921875,111184.4921875,0,0.0,0.0,
111226.4296875,111226.4296875,111226.4296875,111226.4296875,582856704,0.0,0.0,
111241.765625,111241.765625,111241.765625,111241.765625,0,0.0,0.0,
111266.9296875,111266.9296875,111266.9296875,111266.9296875,9199616,0.0,0.0,
111273.9609375,111273.9609375,111273.9609375,111273.9609375,19988480,0.0,0.0,
111256.59375,111256.59375,111256.59375,111256.59375,0,0.0,0.0,
111197.328125,111197.328125,111197.328125,111197.328125,1015984128,0.0,0.0,
111083.8125,111083.8125,111083.8125,111083.8125,0,0.0,0.0,
111043.546875,111043.546875,111043.546875,111043.546875,0,0.0,0.0,
111043.578125,111043.578125,111043.578125,111043.578125,245112832,0.0,0.0,
